GS,Trial,Center_X,Center_Y,Beach_X,Beach_Y,AngleBeach,Date,Weather,Temp,hour,minutes,Dig,Dist_Actual,Dist_StrtLine,Sinuosity,Time,FinalPosition,HeadingMean,StartHeading,Velocity,Start_X,Start_Y,Start_X.T,Start_Y.T,StartLocation,End_X,End_Y,Latency,Animal,Dist_Diff,TOD,Smoky,Year,Latency2,GS.Trial,FinalPosition.Pan,FinalPosition.L,StartHeading.L
10,118,1947.396163,1087.488955,1338.393215,1849.977053,2.2447470491769,2023-07-27,Sunny,62,9,13,Magdalena,15.109267665585797,11.188177424877756,0.7404844280018241,3.8333333333333335,-0.0230231317823195,0.0303108210984898,0.728859097473278,3.9415480866745556,1884.505933,1237.866996,156.748114790067,-44.7075469491508,-0.277841731200612,1385.473233,1825.241004,0.9666666666666667,4,3.9210902407080415,09:13:00,Not Smoky,2023,0,10.118,2.2217239173945766,0.3719694153004207,0.47908544742021153
10,118,1947.396163,1087.488955,1338.393215,1849.977053,2.2447470491769,2023-07-27,Sunny,62,9,13,Magdalena,16.249064164736843,11.31277221521955,0.696210692537613,3.8333333333333335,0.10666440529545,0.188167300105103,-0.0804167219797811,4.238886303844394,1877.372499,1248.345413,169.387371633791,-45.6730985514078,-0.263373445241873,1285.691763,1755.553737,0.8,5,4.936291949517294,09:13:00,Not Smoky,2023,-0.1823215567939546,10.118,2.3514114544723457,0.24228187822265124,0.3301903720328472
10,118,1947.396163,1087.488955,1338.393215,1849.977053,2.2447470491769,2023-07-27,Sunny,62,9,13,Magdalena,11.911091241253887,9.958638545887746,0.8360811233983456,3.2,0.321220292457917,0.359502252790785,-0.20014629873963,3.7222160128918396,1818.896813,1202.177065,169.806546269297,28.8302336079302,0.168179065934828,1229.539771,1553.330213,1.5333333333333334,6,1.9524526953661407,09:13:00,Not Smoky,2023,0.44895022004790336,10.118,2.5659673416348134,0.027725991060183475,0.44991994879269637
10,118,1947.396163,1087.488955,1338.393215,1849.977053,2.2447470491769,2023-07-27,Sunny,62,9,13,Magdalena,18.331888576614322,10.470162248543108,0.5711447680245949,2.533333333333333,0.217760751086504,0.354474057362951,-0.556567209466529,7.236271806558285,1852.583921,1290.343952,217.673444056112,-52.5145960061332,-0.236730376429167,1234.818844,1662.644956,0.8,7,7.861726328071214,09:13:00,Not Smoky,2023,-0.1823215567939546,10.118,2.4625078002634004,0.13118553243159692,0.8063408595195947
10,118,1947.396163,1087.488955,1338.393215,1849.977053,2.2447470491769,2023-07-27,Sunny,62,9,13,Magdalena,13.593738108555764,11.49412810206147,0.8455457954443877,3.4,-5.23449561846152,1.14814625871485,0.116749288434921,3.9981582672222835,1779.457208,1141.327482,146.8743632029,97.6217241691849,0.586613077166062,1012.510635,944.430946,0,8,2.0996100064942933,09:13:00,Not Smoky,2023,-3.4011973816621555,10.118,-2.9897485692846217,0.6997434051999676,0.13302436161814502
10,118,1947.396163,1087.488955,1338.393215,1849.977053,2.2447470491769,2023-07-27,Sunny,62,9,13,Magdalena,17.215037102133163,12.835468175886415,0.7455963120925215,5.033333333333333,0.859890572593553,0.689212737139014,0.0680446999069009,3.420206046781423,1874.801192,939.885024,-70.0272246302532,148.839302846149,2.01055749715357,1009.571683,1122.162074,0,9,4.379568926246748,09:13:00,Not Smoky,2023,-3.4011973816621555,10.118,3.1046376217704488,0.5109442890754519,0.18172895014616586
10,118,1947.396163,1087.488955,1338.393215,1849.977053,2.2447470491769,2023-07-27,Sunny,62,9,13,Magdalena,24.714529230779597,17.326925287539847,0.7010825545469347,5.3,0.684748006457496,0.583351779802613,0.0870045176681388,4.663118722788603,2147.355803,920.838306,-255.004890864761,-52.2379371348298,-2.93953731426864,1011.898513,1288.935576,0,10,7.38760394323975,09:13:00,Not Smoky,2023,-3.4011973816621555,10.118,2.929495055634392,0.3358017229393946,0.16276913238492785
10,119,2252.7030800000002,1018.126632,1739.907135,1850.987832,2.12268290919687,2023-07-27,Sunny,63,9,44,Magdalena,12.570282404971962,9.970475946829925,0.7931783571454426,3.8333333333333335,0.438580151710769,0.76384778382154,-2.12268290919685,3.2792041056448595,2145.327215,1350.98945,339.741568637502,-83.0836839044145,-0.239842386230045,1480.693569,1524.286654,0,1,2.5998064581420373,09:44:00,Not Smoky,2023,-3.4011973816621555,10.119,2.5612630609076397,0.08963386819266805,2.372456559249918
10,119,2252.7030800000002,1018.126632,1739.907135,1850.987832,2.12268290919687,2023-07-27,Sunny,63,9,44,Magdalena,11.819870672976752,8.801412111970677,0.7446284612989005,2.6333333333333333,0.0442233921434458,0.110812367412521,0.832608415311188,4.488558483408893,2087.650216,1333.269427,354.892057279101,-24.6790768713447,-0.0694279025000828,1714.614104,1811.252059,1.3,2,3.0184585610060743,09:44:00,Not Smoky,2023,0.287682072451781,10.119,2.1669063013403167,0.3047228913746549,0.5828347652581218
10,119,2252.7030800000002,1018.126632,1739.907135,1850.987832,2.12268290919687,2023-07-27,Sunny,63,9,44,Magdalena,12.11261275708229,8.932705197530492,0.7374713760503492,2.8,0.180791991316279,0.32265800222109,0.801092059641916,4.32593312752939,2092.451547,1326.314266,346.452168769072,-25.1210337083251,-0.0723827090449238,1620.312489,1720.975804,1.4666666666666666,3,3.1799075595517987,09:44:00,Not Smoky,2023,0.4054651081081644,10.119,2.30347490051315,0.1681542922018222,0.5513184095888493
10,119,2252.7030800000002,1018.126632,1739.907135,1850.987832,2.12268290919687,2023-07-27,Sunny,63,9,44,Magdalena,13.588278129942614,9.810864345049628,0.7220093856800576,7.333333333333333,0.654353503110479,0.887454770079865,1.79105925263323,1.8529470177194474,2056.150898,1260.236112,309.216417761573,40.4347318716488,0.130027366153895,1386.122515,1348.825552,2.433333333333333,4,3.7774137848929854,09:44:00,Not Smoky,2023,0.9028677115420143,10.119,2.77703641230735,0.3054072195923778,1.5412856025801673
10,119,2252.7030800000002,1018.126632,1739.907135,1850.987832,2.12268290919687,2023-07-27,Sunny,63,9,44,Magdalena,8.569754348827695,6.41766273960494,0.7488735940818244,4.9,-0.407161514701875,-0.745877962434639,0.992595544346988,1.7489294589444275,2066.676789,1275.927022,317.059138428261,23.2448868893261,0.073183110597506,2151.904561,1709.739928,0.6666666666666666,5,2.1520916092227553,09:44:00,Not Smoky,2023,-0.35667494393873245,10.119,1.7155213944949963,0.7561077982199755,0.7428218942939218
10,119,2252.7030800000002,1018.126632,1739.907135,1850.987832,2.12268290919687,2023-07-27,Sunny,63,9,44,Magdalena,15.04430060082689,10.007940304550416,0.6652313437555445,4.066666666666666,0.0599388475546125,0.172450392425589,2.42020587953523,3.6994181805312025,2168.759368,1272.534413,260.648856037502,-61.903470532957,-0.233177502575955,1711.912245,1788.879791,0.6,6,5.036360296276474,09:44:00,Not Smoky,2023,-0.456758402495715,10.119,2.1826217567514834,0.2890074359634882,2.170432229482163
10,119,2252.7030800000002,1018.126632,1739.907135,1850.987832,2.12268290919687,2023-07-27,Sunny,63,9,44,Magdalena,14.545826958138555,9.019509136971136,0.6200753771462005,7.733333333333333,0.503306086288002,0.642157080578053,1.018909744393,1.880925899759296,2029.161387,1243.664378,309.25543092231,72.105768320732,0.229066844313779,1451.395855,1472.258582,1.6666666666666667,7,5.526317821167419,09:44:00,Not Smoky,2023,0.5306282510621705,10.119,2.625988995484873,0.15435980276990158,0.7691360943399346
10,119,2252.7030800000002,1018.126632,1739.907135,1850.987832,2.12268290919687,2023-07-27,Sunny,63,9,44,Magdalena,18.445663798277486,11.81143251335059,0.640336538848419,6.9,0.938797914860053,1.21478486385429,0.725409298923097,2.6732846084460125,2094.205953,1253.288896,283.348544941482,11.671836034002,0.041169228774006,1296.088836,1094.927119,0,8,6.634231284926896,09:44:00,Not Smoky,2023,-3.4011973816621555,10.119,3.0614808240569236,0.5898516313419515,0.47563564887003107
10,119,2252.7030800000002,1018.126632,1739.907135,1850.987832,2.12268290919687,2023-07-27,Sunny,63,9,44,Magdalena,19.045518764287664,12.12618397089622,0.6366948635515289,6.766666666666667,0.114450982197742,0.408154120481786,-2.05067078290438,2.8146086843774873,2360.940443,1271.723603,159.198910869858,-225.127646519524,-0.955288115215205,1676.601615,1750.791026,0,9,6.919334793391444,09:44:00,Not Smoky,2023,-3.4011973816621555,10.119,2.2371338913946124,0.23449530132035967,2.300444432957451
10,119,2252.7030800000002,1018.126632,1739.907135,1850.987832,2.12268290919687,2023-07-27,Sunny,63,9,44,Magdalena,16.43199759566484,10.395897563624736,0.6326618235610884,2.3333333333333335,0.362990867595177,0.442654992572587,-0.882738646552452,7.0422846838563595,2100.261005,1207.359344,241.063204614661,30.5963543921613,0.126247507602566,1499.752674,1597.58686,0,10,6.036100032040103,09:44:00,Not Smoky,2023,-3.4011973816621555,10.119,2.4856737767920483,0.01404458407707665,1.132512296605518
10,122,1975.781517,1105.809021,2862.175119,745.07266,-0.386501251702691,2023-07-27,Sunny,70,12,5,Magdalena,15.307599998559358,9.084126991596873,0.5934390101944006,4.3,1.15316819549241,1.22106806353716,-0.0141626437153597,3.559906976409153,2208.141087,1270.670955,153.074518615521,240.288615634266,1.00358271028012,2628.36192,1734.388922,0,1,6.223473006962484,12:05:00,Not Smoky,2023,-3.4011973816621555,10.122,0.7666669437897201,0.8042219119743104,0.26393629376842576
10,122,1975.781517,1105.809021,2862.175119,745.07266,-0.386501251702691,2023-07-27,Sunny,70,12,5,Magdalena,13.9352355926287,9.102485330440711,0.6531992423045676,3.6333333333333333,0.519951190476762,0.346079622576469,1.47332500769031,3.8353859429253303,2228.515717,1249.190615,180.043200778069,228.073021642651,0.90254593390601,2855.063608,1223.850726,0.6333333333333333,2,4.832750262187989,12:05:00,Not Smoky,2023,-0.40546510810816444,10.122,0.13344993877407027,0.171004906958661,1.2235513576372412
10,122,1975.781517,1105.809021,2862.175119,745.07266,-0.386501251702691,2023-07-27,Sunny,70,12,5,Magdalena,15.85413362418741,8.978364952712946,0.5663106648108073,4.733333333333333,0.579637736619267,0.562394831190086,0.773620890749915,3.3494648501804387,2267.754486,1173.777844,244.814315615256,173.014237554353,0.615219258875424,2876.720819,1282.009599,0,3,6.875768671474464,12:05:00,Not Smoky,2023,-3.4011973816621555,10.122,0.19313648491657553,0.23069145310116568,0.5238472406968491
10,122,1975.781517,1105.809021,2862.175119,745.07266,-0.386501251702691,2023-07-27,Sunny,70,12,5,Magdalena,20.03743582126884,9.7942111316281,0.48879563328317605,6.3,0.399184827106526,0.313221081983452,0.993831020078538,3.1805453684553715,2222.172005,1166.86835,205.198825318983,149.432112755318,0.629422657824124,2895.073541,1117.469556,0,4,10.24322468964074,12:05:00,Not Smoky,2023,-3.4011973816621555,10.122,0.01268357540383443,0.050238543588425166,0.7440573700254713
10,122,1975.781517,1105.809021,2862.175119,745.07266,-0.386501251702691,2023-07-27,Sunny,70,12,5,Magdalena,26.703258071061345,10.436323700996518,0.39082585627656025,6.833333333333333,0.0337079291492811,-0.123043745282584,0.286386391297916,3.907793864057758,2216.204253,1136.887286,210.972657216924,119.413099984743,0.515053484967703,2843.820704,786.199375,0,5,16.266934370064828,12:05:00,Not Smoky,2023,-3.4011973816621555,10.122,-0.3527933225534103,0.31523835436881953,0.036612741244850255
10,122,1975.781517,1105.809021,2862.175119,745.07266,-0.386501251702691,2023-07-27,Sunny,70,12,5,Magdalena,15.173728121754621,10.617694028525955,0.699741944980768,2.566666666666667,0.459192564147532,0.651561171059907,0.386501251702689,5.911842125358943,2200.859678,981.988756,255.149008426773,-29.8432585795588,-0.116434995975354,2906.756561,1173.602268,0,6,4.556034093228666,12:05:00,Not Smoky,2023,-3.4011973816621555,10.122,0.07269131244484077,0.11024628062943087,0.13672760164962305
10,122,1975.781517,1105.809021,2862.175119,745.07266,-0.386501251702691,2023-07-27,Sunny,70,12,5,Magdalena,12.118421038804058,8.145425404707801,0.6721523685821412,3.033333333333333,0.00210593819780192,0.0707592200451999,0.386501251702826,3.995083858946393,2196.568205,974.973525,253.818493849498,-37.9586721520607,-0.148450269334695,2729.95877,800.730583,0,7,3.9729956340962573,12:05:00,Not Smoky,2023,-3.4011973816621555,10.122,-0.3843953135048895,0.34684034532029884,0.13672760164975983
10,122,1975.781517,1105.809021,2862.175119,745.07266,-0.386501251702691,2023-07-27,Sunny,70,12,5,Magdalena,15.123524870287156,12.319651525175907,0.8146018623859339,2.3,0.668982059929503,0.65871586147392,0.869301412558339,6.575445595777024,2055.138986,1137.914103,61.401539656974,59.6506085808497,0.770934900994899,2872.575588,1366.096495,0,8,2.803873345111249,12:05:00,Not Smoky,2023,-3.4011973816621555,10.122,0.2824808082268114,0.3200357764114017,0.6195277625052729
10,122,1975.781517,1105.809021,2862.175119,745.07266,-0.386501251702691,2023-07-27,Sunny,70,12,5,Magdalena,33.16735324115558,9.463156216921924,0.28531538673334966,8.2,0.578191924398175,0.624327550922974,-0.214571862650249,4.044799175750681,2237.926418,1126.058024,235.174546940732,117.570845510335,0.463591723976627,2871.48312,1279.641069,0,9,23.704197024233657,12:05:00,Not Smoky,2023,-3.4011973816621555,10.122,0.19169067269548315,0.22924564088007404,0.46434551270331514
10,122,1975.781517,1105.809021,2862.175119,745.07266,-0.386501251702691,2023-07-27,Sunny,70,12,5,Magdalena,9.662526246525793,6.980659495772813,0.7224466270694729,1.8666666666666667,0.633121277240892,0.579817460009665,0.759185428508524,5.176353346353103,2358.402116,1228.552248,308.127978979137,257.917760388316,0.69692625455163,2830.334236,1320.938109,0.23333333333333334,10,2.68186675075298,12:05:00,Not Smoky,2023,-1.3217558399823195,10.122,0.24662002553820048,0.2841749937227913,0.5094117784554575
10,123,2251.264991,959.640116,3167.359325,1116.866763,0.169971163543285,2023-07-27,Sunny,71,12,40,Magdalena,20.288460738690564,15.552013540166726,0.7665447734291974,5.6,2.36584784206411,2.45721175151603,2.11497530971795,3.622939417623315,2391.945595,981.103604,142.283979880117,-2.64248527060995,-0.0185697752060168,1459.236664,1508.235749,0.9,1,4.7364471985238374,12:40:00,Not Smoky,2023,-0.06899287148695143,10.123,2.5358190056073973,2.01690155854601,1.8652016596648853
10,123,2251.264991,959.640116,3167.359325,1116.866763,0.169971163543285,2023-07-27,Sunny,71,12,40,Magdalena,14.136544902543742,10.340043192502355,0.7314406217209242,3.533333333333333,-0.391449472060121,-0.483241602606016,-2.0454721023447,4.000908934682191,2431.327649,986.022858,181.930635644077,-4.45574860213548,-0.0244865742734931,3108.973981,766.507923,1.3333333333333333,2,3.7965017100413867,12:40:00,Not Smoky,2023,0.31237468504215243,10.123,-0.22147830851683586,0.7403957555782217,2.295245752397765
10,123,2251.264991,959.640116,3167.359325,1116.866763,0.169971163543285,2023-07-27,Sunny,71,12,40,Magdalena,37.57443642317167,8.935720023141384,0.23781381369251467,15.1,0.0419382008178652,0.0907293692675733,-0.977182480135822,2.4883732730577264,2453.231863,972.38165,201.211738228031,-21.6055657966169,-0.106967412709853,3048.003298,1131.04989,0.5,3,28.638716400030283,12:40:00,Not Smoky,2023,-0.6286086594223742,10.123,0.21190936436115052,0.3070080827002357,1.2269561301888885
10,123,2251.264991,959.640116,3167.359325,1116.866763,0.169971163543285,2023-07-27,Sunny,71,12,40,Magdalena,12.246367248041112,8.911389271407204,0.7276761419050731,2.7333333333333334,-0.74707167889169,-0.91041047101002,1.30170272958686,4.480378261478456,2488.602902,924.244788,227.930528703855,-75.0319087245732,-0.318014785325257,2941.763687,510.103218,0.4,4,3.3349779766339083,12:40:00,Not Smoky,2023,-0.8362480242006186,10.123,-0.5771005153484045,1.0960179624097908,1.0519290795337986
10,123,2251.264991,959.640116,3167.359325,1116.866763,0.169971163543285,2023-07-27,Sunny,71,12,40,Magdalena,18.69113729365279,11.316655973087336,0.6054557192156675,2.8666666666666667,0.185854689426095,0.323944127876087,-0.698961927723325,6.520164172204462,2416.199032,906.454085,153.560656866973,-80.318842351632,-0.481911696490602,3102.616769,1276.040546,0.1,5,7.3744813205654545,12:40:00,Not Smoky,2023,-2.0149030205422647,10.123,0.35582585296938046,0.16309159409200547,0.9487355777763913
10,123,2251.264991,959.640116,3167.359325,1116.866763,0.169971163543285,2023-07-27,Sunny,71,12,40,Magdalena,13.666162390280114,10.503713061775095,0.768592730117544,4.5,0.184481164224712,0.366626784494181,-0.169971163543258,3.036924975617803,2484.751288,906.290379,221.097359017165,-92.076072681106,-0.394606788903431,3106.642008,1276.20003,0.26666666666666666,6,3.1624493285050193,12:40:00,Not Smoky,2023,-1.2039728043259361,10.123,0.3544523277679969,0.16446511929338925,0.4197448135963251
10,123,2251.264991,959.640116,3167.359325,1116.866763,0.169971163543285,2023-07-27,Sunny,71,12,40,Magdalena,15.680797385259838,9.51280632943764,0.6066532266005685,3.1,-0.406522317928293,-0.307879910984725,-2.51996601317657,5.058321737180593,2459.601234,843.030706,185.609104034447,-150.169920914387,-0.680244288067965,3108.705992,752.941627,0,7,6.167991055822199,12:40:00,Not Smoky,2023,-3.4011973816621555,10.123,-0.2365511543850077,0.7554686014463936,2.7697396632296356
10,123,2251.264991,959.640116,3167.359325,1116.866763,0.169971163543285,2023-07-27,Sunny,71,12,40,Magdalena,22.365156285716232,12.31348038755569,0.5505653629355517,7.366666666666666,-0.0660000799457181,-0.117763469377458,2.32726080046667,3.03599406593433,2285.30206,1007.319398,41.6117206018189,41.2347026993337,0.780847389992435,3132.408275,1051.585085,0,8,10.051675898160541,12:40:00,Not Smoky,2023,-3.4011973816621555,10.123,0.10397108359756721,0.41494636346381863,2.0774871504136048
10,123,2251.264991,959.640116,3167.359325,1116.866763,0.169971163543285,2023-07-27,Sunny,71,12,40,Magdalena,20.764857165628875,13.459633333765037,0.6481929168308539,0.8666666666666667,1.69065552068813,1.50001037544683,-0.86581578452825,23.959450575725626,2072.764199,943.386788,-178.677846518704,14.1749983824018,3.06242574611191,1980.948483,1866.048856,0,9,7.305223831863838,12:40:00,Not Smoky,2023,-3.4011973816621555,10.123,1.8606266842314199,1.3417092371700337,1.1155894345813158
10,123,2251.264991,959.640116,3167.359325,1116.866763,0.169971163543285,2023-07-27,Sunny,71,12,40,Magdalena,18.499464031399288,12.962879289921046,0.7007164784838656,3.7666666666666666,-0.930226951914205,-0.647517135788467,-1.9975410884007,4.9113621322298995,2092.615165,766.745218,-188.992555436678,-163.278972785153,-2.42905890895502,2885.709745,356.322214,0,10,5.536584741478242,12:40:00,Not Smoky,2023,-3.4011973816621555,10.123,-0.76025578837092,1.2791732354323067,2.2473147384537713
10,124,2134.180103,1114.006673,2962.474498,1574.943426,0.507811544985632,2023-08-04,Sunny,65,8,57,Magdalena,13.980843604091998,10.428603866006533,0.7459209301900942,2.8333333333333335,0.0995552912760808,-0.0515682682453353,0.011498662410909,4.934415389679528,2142.82262,1251.726314,74.5203195453322,116.138342471923,1.00031253996126,2787.753735,1568.244675,0,1,3.552239738085465,08:57:00,Not Smoky,2023,-3.4011973816621555,10.124,0.6073668362617123,0.2493909922420201,0.23827498764215704
10,124,2134.180103,1114.006673,2962.474498,1574.943426,0.507811544985632,2023-08-04,Sunny,65,8,57,Magdalena,16.659946771267645,11.210890290722677,0.6729247364737917,5,-0.0708931447452268,-0.0367843456990654,-0.830900815290049,3.331989354253529,2244.581468,1136.49851,107.406920097274,-34.0308336764679,-0.306834059997598,2932.785163,1486.972311,0,2,5.449056480544968,08:57:00,Not Smoky,2023,-3.4011973816621555,10.124,0.43691840024040474,0.41983942826332754,1.0806744653431153
10,124,2134.180103,1114.006673,2962.474498,1574.943426,0.507811544985632,2023-08-04,Sunny,65,8,57,Magdalena,11.607163870399491,9.671399104541422,0.8332267220940471,2.3333333333333335,0.123591314001866,0.17160411934706,-0.233644076909599,4.974498801599782,2260.279748,1166.605117,135.764069135097,-15.3568978712444,-0.112635835939638,2778.583789,1585.236896,0,3,1.9357647658580692,08:57:00,Not Smoky,2023,-3.4011973816621555,10.124,0.6314028589874974,0.22535496951623468,0.4834177269626654
10,124,2134.180103,1114.006673,2962.474498,1574.943426,0.507811544985632,2023-08-04,Sunny,65,8,57,Magdalena,11.81700478762012,8.905791950592919,0.7536420701058628,4.1,0.0452181827001362,0.220680753831637,-0.435820731737789,2.882196289663444,2274.571756,1074.810655,103.616043036305,-102.517606705518,-0.780069455855529,2732.360115,1483.252176,0.26666666666666666,4,2.9112128370272004,08:57:00,Not Smoky,2023,-1.2039728043259361,10.124,0.5530297276857677,0.3037281008179651,0.6855943817908559
10,124,2134.180103,1114.006673,2962.474498,1574.943426,0.507811544985632,2023-08-04,Sunny,65,8,57,Magdalena,13.200839364243814,11.583965655722304,0.8775173559871486,3.3,-0.311200228293149,-0.197006633674567,-0.626600786831299,4.000254352801156,2253.567995,1045.071341,70.8015096974027,-118.290722285065,-1.03145241186852,3013.340203,1289.121751,0.43333333333333335,5,1.61687370852151,08:57:00,Not Smoky,2023,-0.7621400520468967,10.124,0.19661131669248266,0.6601465118112495,0.8763744368843653
10,124,2134.180103,1114.006673,2962.474498,1574.943426,0.507811544985632,2023-08-04,Sunny,65,8,57,Magdalena,22.908718241888334,13.818933865562581,0.6032172433067344,6.066666666666666,0.503905872979628,0.649014126091482,1.06298478180934,3.776162347564011,2241.625018,1026.208218,51.1931101781266,-128.966057278783,-1.19292179615356,2624.553208,1897.767043,0,6,9.089784376325753,08:57:00,Not Smoky,2023,-3.4011973816621555,10.124,1.0117174179652593,0.15495958946152655,0.8132111317562778
10,124,2134.180103,1114.006673,2962.474498,1574.943426,0.507811544985632,2023-08-04,Sunny,65,8,57,Magdalena,15.213591805908434,10.9692622314161,0.7210172568949836,4.9,-1.58532682417078,-1.46906701932898,-2.07860787178052,3.104814654267027,2144.366426,909.944681,-90.3275137843466,-183.264830256127,-2.02873148462623,2576.975185,290.370528,0,7,4.244329574492335,08:57:00,Not Smoky,2023,-3.4011973816621555,10.124,-1.0775152791851483,1.934273107688881,2.328381521833582
10,124,2134.180103,1114.006673,2962.474498,1574.943426,0.507811544985632,2023-08-04,Sunny,65,8,57,Magdalena,12.228326803384986,8.6319861412923,0.705900838281721,3.933333333333333,-1.88570054186925,-1.62316541002265,-2.2458170619321,3.1088966449283864,2023.144742,877.439627,-212.058433319552,-152.722098936676,-2.51744530040757,2284.706414,343.406241,0,8,3.596340662092686,08:57:00,Not Smoky,2023,-3.4011973816621555,10.124,-1.377888996883614,2.2346468253873466,2.4955907119851686
10,124,2134.180103,1114.006673,2962.474498,1574.943426,0.507811544985632,2023-08-04,Sunny,65,8,57,Magdalena,21.73335455547673,15.526852853699468,0.7144250471810738,4.666666666666667,-0.47763653543913,-0.354359283839265,-0.277590982313227,4.657147404745014,1938.880207,976.524783,-237.507937510033,-25.1654341371865,-3.03603033558008,2995.938961,1140.01815,0,9,6.2065017017772615,08:57:00,Not Smoky,2023,-3.4011973816621555,10.124,0.030175009546501017,0.8265828189572311,0.527364632366293
10,124,2134.180103,1114.006673,2962.474498,1574.943426,0.507811544985632,2023-08-04,Sunny,65,8,57,Magdalena,18.40422498291471,15.797809466359034,0.8583795015016767,4.433333333333334,-1.21902575808306,-1.05639446817691,2.71867423450581,4.151328943514596,1910.590708,1074.05984,-214.799612969689,73.8179740393084,2.81057732199235,2839.192793,506.538035,0,10,2.606415516555675,08:57:00,Not Smoky,2023,-3.4011973816621555,10.124,-0.7112142130974264,1.567972041601159,2.46890058445274
10,125,2105.213773,1133.324849,2134.902206,2076.066526,1.53931514233688,2023-08-04,Sunny,65,9,12,Magdalena,16.556612331729657,11.94866907624693,0.7216856224475399,4.2,-0.792531098831271,-0.551946570273448,-1.95556708820697,3.9420505551737275,2315.884227,1061.074439,-65.5835505377067,-212.840221369464,-1.86969973756959,2769.33688,1748.042103,0,1,4.607943255482727,09:12:00,Not Smoky,2023,-3.4011973816621555,10.125,0.7467840435056075,1.1414773823493718,2.205340738260034
10,125,2105.213773,1133.324849,2134.902206,2076.066526,1.53931514233688,2023-08-04,Sunny,65,9,12,Magdalena,27.803446625380836,16.455331583359314,0.5918450257292127,4.166666666666667,1.25868926813387,1.16919449496928,-3.11011146913168,6.6728271900914,2250.16413,973.860396,-154.82298448498,-149.897836008997,-2.37235590528204,1221.231898,1449.595235,0,2,11.348115042021522,09:12:00,Not Smoky,2023,-3.4011973816621555,10.125,2.798004410470748,0.9097429846157681,2.923300187994837
10,125,2105.213773,1133.324849,2134.902206,2076.066526,1.53931514233688,2023-08-04,Sunny,65,9,12,Magdalena,19.676029254308165,13.910794596950353,0.7069919655615736,3.2333333333333334,-0.62350607040567,-0.850578347768007,2.20944051961256,6.085369872466443,1908.692427,1231.635123,92.0758592023378,199.518384014501,1.13842800665868,2648.54681,1840.694083,7.4,3,5.765234657357812,09:12:00,Not Smoky,2023,2.0059743897979634,10.125,0.915809071931209,0.9724523539237708,1.959666869559495
10,125,2105.213773,1133.324849,2134.902206,2076.066526,1.53931514233688,2023-08-04,Sunny,65,9,12,Magdalena,15.008027519092256,11.773665767578816,0.78449121662397725,2.966666666666667,-1.74074403797704,-1.52303080518302,-1.80632334994272,5.058885680592895,2190.039444,937.198432,-193.359266489702,-90.956912702788,-2.70190116711299,3001.006659,950.405663,0,4,3.2343617515134397,09:12:00,Not Smoky,2023,-3.4011973816621555,10.125,-0.20142889564015767,2.0896903214951372,2.0560969999957814
10,125,2105.213773,1133.324849,2134.902206,2076.066526,1.53931514233688,2023-08-04,Sunny,65,9,12,Magdalena,16.24243049824404,12.098256180852369,0.7448550376841879,2.6666666666666665,0.118318687685259,0.17914184493285,-0.201484761499497,6.090911436841515,2168.228243,993.623139,-137.64904648566,-67.3804957528044,-2.6863727278445,2045.609344,1817.989086,0,5,4.144174317391672,09:12:00,Not Smoky,2023,-3.4011973816621555,10.125,1.6576338300221378,0.23062759583284187,0.45125841155256374
10,125,2105.213773,1133.324849,2134.902206,2076.066526,1.53931514233688,2023-08-04,Sunny,65,9,12,Magdalena,15.584595129353735,11.526063247333324,0.7395805378109486,2.3,-3.15960518997955,3.07402082319427,2.49154902167981,6.775910925805972,2137.232476,984.652263,-147.591099781149,-36.6824540498666,-2.89798754498389,2058.711179,194.526641,1.1,6,4.058531882020411,09:12:00,Not Smoky,2023,0.12516314295400618,10.125,-1.6202900476426692,2.7746338336819374,2.2417753716267423
10,125,2105.213773,1133.324849,2134.902206,2076.066526,1.53931514233688,2023-08-04,Sunny,65,9,12,Magdalena,10.095790894412794,9.142302380643205,0.9055558377009107,0.7666666666666667,1.09033657031111,1.00962276500249,0.632380357421777,13.168422905755817,1947.709031,1163.582256,25.2847978556172,158.379081409922,1.41248494817598,1425.312115,1515.368196,0,7,0.9534885137695888,09:12:00,Not Smoky,2023,-3.4011973816621555,10.125,2.629651712647987,0.7413902867930071,0.38260670736871116
10,125,2105.213773,1133.324849,2134.902206,2076.066526,1.53931514233688,2023-08-04,Sunny,65,9,12,Magdalena,17.898305550371457,11.7140217579871,0.6544765774067361,6.133333333333334,0.415525954062077,0.438324146534924,-2.77992891891892,2.9182019919083895,2075.027335,1257.121465,122.785127959581,34.06810126979,0.270652868017474,1755.701259,1998.218551,0,8,6.184283792384358,09:12:00,Not Smoky,2023,-3.4011973816621555,10.125,1.9548410963989558,0.06657967054397584,3.0297025689719903
10,125,2105.213773,1133.324849,2134.902206,2076.066526,1.53931514233688,2023-08-04,Sunny,65,9,12,Magdalena,16.05793235697045,11.271806845760208,0.7019463399886179,3.6333333333333333,1.0953094482251,1.28182330445058,-2.31081682921071,4.419614410175353,2033.806066,1337.690531,202.016792633411,77.8049361700943,0.367631577009929,1296.83365,1582.286936,0,9,4.786125511210242,09:12:00,Not Smoky,2023,-3.4011973816621555,10.125,2.634624590561984,0.7463631647070041,2.5605904792637775
